proyecto_id;proyecto_fuente;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
13588;CONICET;1;145000.0;145000.0;145000.0;145000.0;22;11220150100192CO;1;;1;3;F
13596;CONICET;1;270000.0;270000.0;270000.0;270000.0;22;11220150100021CO;1;;0;3;M
13597;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100272CO;1;;2;4;M
13611;CONICET;1;105000.0;105000.0;105000.0;105000.0;22;11220150100768CO;1;;6;1;F
13620;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100394CO;1;;5;10;M
13621;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100769CO;1;;5;3;M
13637;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100366CO;1;;4;3;F
13638;CONICET;1;720000.0;720000.0;720000.0;720000.0;22;11220150100443CO;1;;12;6;M
13651;CONICET;1;990000.0;990000.0;990000.0;990000.0;22;11220150100565CO;1;;5;8;F
13677;CONICET;1;579000.0;579000.0;579000.0;579000.0;22;11220150100417CO;1;;1;7;M
13678;CONICET;1;990000.0;855000.0;990000.0;855000.0;22;11220150100624CO;1;;5;5;M
13679;CONICET;1;147000.0;147000.0;147000.0;147000.0;22;11220150100778CO;1;;1;2;M
13692;CONICET;1;140000.0;140000.0;140000.0;140000.0;22;11220150100833CO;1;;0;1;F
13703;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100484CO;1;;3;1;F
13704;CONICET;1;500000.0;500000.0;500000.0;500000.0;24;15420150100015CO;1;;4;3;M
13707;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100220CO;1;;0;2;F
13708;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100329CO;1;;3;0;F
13710;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100436CO;1;;1;0;M
13711;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100635CO;1;;2;1;F
13755;CONICET;1;720000.0;720000.0;720000.0;720000.0;22;11220150100096CO;1;;8;2;M
13756;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100145CO;1;;8;3;M
13757;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100170CO;1;;5;3;F
13758;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100175CO;1;;2;1;F
13759;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100330CO;1;;1;1;F
13760;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100370CO;1;;2;2;F
13761;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100543CO;1;;2;1;F
13762;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100577CO;1;;2;1;F
13763;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100646CO;1;;1;1;F
13764;CONICET;1;300.0;300.0;300.0;300.0;22;11220150100658CO;1;;5;1;F
13765;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100759CO;1;;1;2;F
13766;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100886CO;1;;2;1;F
13767;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100969CO;1;;0;2;F
13850;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100022CO;1;;1;0;F
13851;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100034CO;1;;5;1;M
13852;CONICET;1;149900.0;149900.0;149900.0;149900.0;22;11220150100020CO;1;;2;1;F
13853;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100119CO;1;;2;0;F
13854;CONICET;1;299920.0;299920.0;299920.0;299920.0;22;11220150100225CO;1;;3;2;F
13855;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100425CO;1;;0;2;F
13856;CONICET;1;149880.0;149880.0;149880.0;149880.0;22;11220150100440CO;1;;0;2;F
13857;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100465CO;1;;4;3;F
13858;CONICET;1;284660.0;284660.0;284660.0;284660.0;22;11220150100471CO;1;;1;2;F
13859;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100566CO;1;;1;2;M
13860;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100615CO;1;;4;1;F
13861;CONICET;1;855000.0;855000.0;855000.0;855000.0;22;11220150100819CO;1;;7;4;M
13862;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100824CO;1;;3;2;F
13863;CONICET;1;131000.0;131000.0;131000.0;131000.0;22;11220150100961CO;1;;1;0;M
13891;CONICET;1;499672.92;449671.0;499672.92;449671.0;24;15920150100023CO;1;;7;9;M
13892;CONICET;1;700000.0;350000.0;700000.0;350000.0;24;15420150100020CO;1;;1;1;M
13903;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100122CO;1;;9;4;M
13904;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100510CO;1;;9;2;F
13905;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100843CO;1;;2;0;F
13926;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100235CO;1;;4;4;F
13927;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100228CO;1;;2;4;M
13928;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100313CO;1;;3;0;F
13929;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100474CO;1;;5;1;F
13930;CONICET;1;149500.0;149500.0;149500.0;149500.0;22;11220150100531CO;1;;1;0;M
13996;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100134CO;1;;7;6;F
13997;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100648CO;1;;4;2;F
13998;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100711CO;1;;4;2;F
13999;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100852CO;1;;4;0;F
14000;CONICET;1;293000.0;293000.0;293000.0;293000.0;22;11220150100917CO;1;;2;0;M
14031;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100087CO;1;;0;2;M
14032;CONICET;1;614250.0;614250.0;614250.0;614250.0;22;11220150100459CO;1;;3;1;M
14033;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100621CO;1;;1;2;M
14034;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100722CO;1;;6;2;F
14064;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100114CO;1;;2;0;F
14065;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100248CO;1;;2;0;M
14066;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100310CO;1;;2;2;F
14067;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100418CO;1;;5;0;M
14068;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100529CO;1;;2;1;M
14069;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100700CO;1;;5;1;M
14070;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100908CO;1;;9;4;F
14089;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100692CO;1;;1;1;F
14102;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100815CO;1;;1;1;M
14114;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100059CO;1;;4;6;M
14136;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100349CO;1;;2;0;M
14137;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100770CO;1;;0;2;M
14162;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100564CO;1;;1;0;F
14168;CONICET;1;290000.0;290000.0;290000.0;290000.0;22;11220150100525CO;1;;2;4;M
14183;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100447CO;1;;3;3;M
14184;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100746CO;1;;2;1;M
14202;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100470CO;1;;1;0;F
14203;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100812CO;1;;1;0;F
14204;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100899CO;1;;4;2;M
14205;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100968CO;1;;4;3;M
14221;CONICET;1;575000.0;575000.0;575000.0;575000.0;22;11220150100137CO;1;;7;1;F
14277;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100269CO;1;;1;2;F
14278;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100426CO;1;;2;6;M
14279;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100434CO;1;;1;7;M
14280;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100583CO;1;;3;3;M
14281;CONICET;1;298600.0;298600.0;298600.0;298600.0;22;11220150100613CO;1;;6;1;M
14282;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100664CO;1;;2;2;M
14283;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100809CO;1;;1;6;M
14284;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100889CO;1;;3;6;M
14331;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100113CO;1;;1;4;F
14332;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100414CO;1;;2;2;F
14333;CONICET;1;150000.0;145000.0;150000.0;145000.0;22;11220150100932CO;1;;1;0;F
14348;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100071CO;1;;4;5;M
14349;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100739CO;1;;3;4;M
14358;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100900CO;1;;6;5;M
14403;CONICET;1;295660.0;295660.0;295660.0;295660.0;22;11220150100454CO;1;;0;2;M
14408;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100569CO;1;;0;9;M
14417;CONICET;1;990000.0;909020.0;990000.0;909020.0;22;11220150100588CO;1;;2;8;M
14418;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100924CO;1;;0;1;M
14432;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100101CO;1;;0;2;F
14483;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100093CO;1;;9;5;M
14484;CONICET;1;300000.0;300.0;300000.0;300.0;22;11220150100185CO;1;;3;3;F
14485;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100651CO;1;;7;2;M
14486;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100742CO;1;;7;3;F
14487;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100912CO;1;;5;4;M
14488;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100941CO;1;;7;4;F
14495;CONICET;1;455000.0;455000.0;455000.0;455000.0;24;15020150100042CO;1;;7;4;M
14497;CONICET;1;296000.0;296000.0;296000.0;296000.0;22;11220150100001CO;1;;0;4;M
14522;CONICET;1;584000.0;584000.0;584000.0;584000.0;22;11220150100139CO;1;;8;3;F
14523;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100147CO;1;;4;1;F
14524;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100144CO;1;;5;1;F
14525;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100422CO;1;;1;0;M
14526;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100487CO;1;;2;4;M
14527;CONICET;1;1800000.0;1800000.0;1800000.0;1800000.0;22;11220150100594CO;1;;11;10;F
14528;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100775CO;1;;1;0;M
14570;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100042CO;1;;5;1;F
14571;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100123CO;1;;2;0;F
14572;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100156CO;1;;4;1;M
14573;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100306CO;1;;1;1;M
14574;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100591CO;1;;6;0;F
14575;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100606CO;1;;3;5;M
14576;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100733CO;1;;2;3;F
14585;CONICET;1;385000.0;385000.0;385000.0;385000.0;24;14620140100025CO;1;;6;4;M
14586;CONICET;1;600000.0;600000.0;600000.0;600000.0;24;14020140100134CO;1;;20;4;F
14593;CONICET;1;385000.0;385000.0;385000.0;385000.0;24;15620150100009CO;1;;2;5;F
14598;CONICET;1;500000.0;500000.0;500000.0;500000.0;24;15120150100003CO;1;;5;2;M
14602;CONICET;1;288000.0;288000.0;288000.0;288000.0;22;11220150100319CO;1;;3;4;F
14621;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100045CO;1;;1;2;M
14622;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100088CO;1;;2;1;M
14623;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100149CO;1;;5;3;F
14624;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100270CO;1;;3;2;M
14625;CONICET;1;720000.0;720000.0;720000.0;720000.0;22;11220150100338CO;1;;7;1;F
14626;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100590CO;1;;4;1;F
14627;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100750CO;1;;2;0;M
14666;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100485CO;1;;4;0;F
14679;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100068CO;1;;5;2;M
14680;CONICET;1;100000.0;100000.0;100000.0;100000.0;22;11220150100259CO;1;;2;0;F
14681;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220150100293CO;1;;2;2;F
14682;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100428CO;1;;4;2;M
14683;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100701CO;1;;5;1;F
14689;CONICET;1;270000.0;270000.0;270000.0;270000.0;22;11220150100935CO;1;;4;2;F
14692;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100161CO;1;;1;2;F
14700;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100723CO;1;;3;3;M
14706;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100056CO;1;;6;3;F
14721;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100200CO;1;;4;0;F
14722;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100333CO;1;;2;2;F
14734;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100361CO;1;;4;5;F
14735;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100694CO;1;;6;0;F
14749;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100579CO;1;;4;1;F
14752;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100158CO;1;;6;0;F
14753;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100406CO;1;;3;1;F
14768;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100297CO;1;;2;1;F
14782;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100008CO;1;;5;3;M
14783;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100415CO;1;;3;0;F
14793;CONICET;1;853000.0;853000.0;853000.0;853000.0;22;11220150100237CO;1;;5;4;F
14804;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100665CO;1;;2;0;M
14817;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100238CO;1;;6;0;F
14821;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100115CO;1;;8;1;M
14831;CONICET;1;390000.0;390000.0;390000.0;390000.0;22;11220150100316CO;1;;2;2;F
14834;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100650CO;1;;3;1;M
14838;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100455CO;1;;2;4;M
14855;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100663CO;1;;1;0;F
14858;CONICET;1;140400.0;140400.0;140400.0;140400.0;22;11220150100408CO;1;;1;4;M
14862;CONICET;1;391500.0;313200.0;391500.0;313200.0;24;14820140100033CO;1;;14;7;F
14863;CONICET;1;390160.0;312128.0;390160.0;312128.0;24;14820140100045CO;1;;6;3;F
14869;CONICET;1;497800.0;497800.0;497800.0;497800.0;24;14420140100029CO;1;;4;2;M
14870;CONICET;1;500000.0;500000.0;500000.0;500000.0;24;15820150100005CO;1;;2;6;F
14900;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100553CO;1;;3;2;F
14913;CONICET;1;383874.0;383874.0;383874.0;383874.0;24;15620150100011CO;1;;5;3;M
14919;CONICET;1;435000.0;265000.0;435000.0;265000.0;22;11220150100187CO;1;;1;4;F
14920;CONICET;1;300000.0;206000.0;300000.0;206000.0;22;11220150100427CO;1;;6;2;M
14927;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100281CO;1;;0;1;F
14929;CONICET;1;345000.0;345000.0;345000.0;345000.0;24;15920150100024CO;1;;10;3;M
14954;CONICET;1;50000.0;50000.0;50000.0;50000.0;22;11220150100829CO;1;;1;0;F
14985;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100040CO;1;;5;0;M
14986;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100055CO;1;;3;3;M
14987;CONICET;1;105000.0;105000.0;105000.0;105000.0;22;11220150100217CO;1;;3;4;F
14988;CONICET;1;444000.0;444000.0;444000.0;444000.0;22;11220150100342CO;1;;6;2;M
14989;CONICET;1;594000.0;594000.0;594000.0;594000.0;22;11220150100467CO;1;;8;1;M
14990;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100785CO;1;;1;2;M
15006;CONICET;1;500000.0;500000.0;500000.0;500000.0;24;15920150100089CO;1;;11;5;M
15019;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100010CO;1;;6;3;M
15020;CONICET;1;297200.0;297200.0;297200.0;297200.0;22;11220150100037CO;1;;2;1;F
15021;CONICET;1;150000.0;120000.0;150000.0;120000.0;22;11220150100755CO;1;;0;1;F
15031;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100745CO;1;;4;0;F
15032;CONICET;1;446500.0;446500.0;446500.0;446500.0;22;11220150100949CO;1;;5;3;M
15035;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100587CO;1;;0;6;M
15036;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100868CO;1;;4;0;F
15038;CONICET;1;149900.0;149900.0;149900.0;149900.0;22;11220150100339CO;1;;3;1;F
15045;CONICET;1;145000.0;145000.0;145000.0;145000.0;22;11220150100062CO;1;;4;0;F
15054;CONICET;1;300000.0;200000.0;300000.0;200000.0;22;11220150100194CO;1;;2;2;F
15055;CONICET;1;127000.0;127000.0;127000.0;127000.0;22;11220150100396CO;1;;3;0;F
15056;CONICET;1;88000.0;88000.0;88000.0;88000.0;22;11220150100719CO;1;;2;1;F
15071;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100933CO;1;;1;2;F
15076;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100094CO;1;;3;1;F
15077;CONICET;1;70500.0;70500.0;70500.0;70500.0;22;11220150100007CO;1;;3;5;F
15078;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100302CO;1;;8;2;F
15121;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100853CO;1;;1;2;F
15134;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100841CO;1;;1;2;M
15138;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100290CO;1;;5;2;F
15149;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100057CO;1;;3;0;F
15153;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100715CO;1;;4;1;F
15177;CONICET;1;525029.0;525029.0;525029.0;525029.0;22;11220150100153CO;1;;6;4;F
15183;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100169CO;1;;0;1;M
15185;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100393CO;1;;3;4;M
15196;CONICET;1;57000.0;57000.0;57000.0;57000.0;22;11220150100196CO;1;;4;0;F
15202;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100703CO;1;;5;1;F
15203;CONICET;1;330000.0;330000.0;330000.0;330000.0;24;15520150100001CO;1;;1;7;M
15204;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100762CO;1;;2;3;F
15205;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100931CO;1;;0;6;M
15208;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100266CO;1;;3;0;F
15231;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100353CO;1;;7;0;F
15233;CONICET;1;700000.0;350000.0;700000.0;350000.0;24;15420150100005CO;1;;4;1;F
15235;CONICET;1;496700.0;496700.0;496700.0;496700.0;24;15420150100018CO;1;;5;1;F
15237;CONICET;1;300000.0;259000.0;300000.0;259000.0;22;11220150100307CO;1;;2;1;F
15244;CONICET;1;120550.0;120550.0;120550.0;120550.0;22;11220150100015CO;1;;7;1;F
15246;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100744CO;1;;1;3;F
15248;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100582CO;1;;3;0;F
15258;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100334CO;1;;5;5;M
15261;CONICET;1;545002.0;545002.0;545002.0;545002.0;22;11220150100546CO;1;;2;3;F
15264;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100456CO;1;;1;0;F
15271;CONICET;1;719600.0;719600.0;719600.0;719600.0;22;11220150100327CO;1;;5;6;M
15272;CONICET;1;300000.0;220000.0;300000.0;220000.0;22;11220150100732CO;1;;1;5;F
15309;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220150100435CO;1;;1;1;M
15317;CONICET;1;350000.0;350000.0;350000.0;350000.0;24;15920150100007CO;1;;1;13;M
15321;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100072CO;1;;1;5;M
15326;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100506CO;1;;1;7;M
15327;CONICET;1;855000.0;855000.0;855000.0;855000.0;22;11220150100813CO;1;;1;8;M
15332;CONICET;1;150000.0;112500.0;150000.0;112500.0;22;11220150100273CO;1;;0;2;M
15342;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100716CO;1;;0;2;M
15344;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220150100714CO;1;;0;5;F
15347;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220150100218CO;1;;3;1;M
