proyecto_id;proyecto_fuente;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
21815;CONICET;1;4550000.0;4550000.0;4550000.0;4550000.0;23;22920160100059CO;2;;20;15;F
21816;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100060CO;2;;32;54;F
21817;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100061CO;2;;5;8;F
21818;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100062CO;2;;22;2;M
21819;CONICET;1;1500000.0;1500000.0;1500000.0;1500000.0;23;22920160100063CO;2;;14;7;M
21820;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100064CO;2;;30;16;F
21821;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100065CO;2;;22;9;M
21822;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100067CO;2;;36;16;M
21823;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100068CO;2;;34;21;F
21824;CONICET;1;4080000.0;4080000.0;4080000.0;4080000.0;23;22920160100069CO;2;;25;11;F
21825;CONICET;1;4744740.0;4744740.0;4744740.0;4744740.0;23;22920160100070CO;2;;24;17;M
21826;CONICET;1;5000000.0;4000000.0;5000000.0;4000000.0;23;22920160100071CO;2;;29;20;F
21827;CONICET;1;3850000.0;3850000.0;3850000.0;3850000.0;23;22920160100072CO;2;;13;29;M
21828;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100073CO;2;;20;17;F
21829;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100074CO;2;;26;8;F
21830;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100075CO;2;;47;32;F
21831;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100076CO;2;;35;15;M
21832;CONICET;1;4999973.0;4999973.0;4999973.0;4999973.0;23;22920160100077CO;2;;46;43;M
21833;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100078CO;2;;13;29;M
21834;CONICET;1;4980000.0;4980000.0;4980000.0;4980000.0;23;22920160100079CO;2;;14;16;M
21835;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100080CO;2;;23;10;M
21836;CONICET;1;4432400.0;4432400.0;4432400.0;4432400.0;23;22920160100081CO;2;;11;9;M
21837;CONICET;1;4917340.0;4917340.0;4917340.0;4917340.0;23;22920160100082CO;2;;12;21;M
21838;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100083CO;2;;20;37;M
21839;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100084CO;2;;11;40;M
21840;CONICET;1;4500000.0;3450000.0;4500000.0;3450000.0;23;22920160100085CO;2;;0;16;M
21841;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100087CO;2;;22;14;M
21842;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100089CO;2;;26;16;F
21843;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100090CO;2;;43;31;M
21844;CONICET;1;4999000.0;4999000.0;4999000.0;4999000.0;23;22920160100091CO;2;;55;63;F
21845;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100092CO;2;;23;13;M
21846;CONICET;1;4913800.0;4913800.0;4913800.0;4913800.0;23;22920160100093CO;2;;45;28;M
21847;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100096CO;2;;21;19;M
21848;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100098CO;2;;62;63;M
21849;CONICET;1;4491000.0;4491000.0;4491000.0;4491000.0;23;22920160100099CO;2;;13;6;M
21850;CONICET;1;4965000.0;4965000.0;4965000.0;4965000.0;23;22920160100100CO;2;;8;12;F
21851;CONICET;1;4986700.0;4986700.0;4986700.0;4986700.0;23;22920160100101CO;2;;3;1;M
21852;CONICET;1;4060300.0;4060300.0;4060300.0;4060300.0;23;22920160100102CO;2;;34;18;F
21853;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100104CO;2;;21;8;F
21854;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100105CO;2;;11;8;F
21855;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100106CO;2;;27;19;M
21856;CONICET;1;4450000.0;4450000.0;4450000.0;4450000.0;23;22920160100108CO;2;;12;15;M
21857;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100109CO;2;;18;12;M
21858;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100110CO;2;;24;12;M
21859;CONICET;1;5000000.0;4250000.0;5000000.0;4250000.0;23;22920160100113CO;2;;15;15;F
21860;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100114CO;2;;15;28;F
21861;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100116CO;2;;80;32;F
21862;CONICET;1;4965000.0;4965000.0;4965000.0;4965000.0;23;22920160100117CO;2;;2;11;F
21863;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100120CO;2;;14;5;F
21864;CONICET;1;4890000.0;4890000.0;4890000.0;4890000.0;23;22920160100121CO;2;;27;10;F
21865;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100122CO;2;;31;19;F
21866;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100124CO;2;;30;20;F
21867;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100125CO;2;;21;19;F
21868;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100127CO;2;;38;49;M
21869;CONICET;1;4510318.77;4510318.77;4510318.77;4510318.77;23;22920160100128CO;2;;8;5;M
21870;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100129CO;2;;21;9;M
21871;CONICET;1;4633000.0;4633000.0;4633000.0;4633000.0;23;22920160100130CO;2;;20;9;M
21872;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100131CO;2;;22;6;M
21873;CONICET;1;4920000.0;4920000.0;4920000.0;4920000.0;23;22920160100132CO;2;;10;16;M
21874;CONICET;1;5000000.0;3200000.0;5000000.0;3200000.0;23;22920160100133CO;2;;8;16;M
21875;CONICET;1;2760000.0;2000000.0;2760000.0;2000000.0;23;22920160100134CO;2;;13;15;M
21876;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100135CO;2;;8;10;M
21882;CONICET;1;425000.0;425000.0;425000.0;425000.0;24;13420160100001CO;1;;11;6;M
21883;CONICET;1;424000.0;424000.0;424000.0;424000.0;24;13420160100008CO;1;;18;4;F
21884;CONICET;1;425000.0;425000.0;425000.0;425000.0;24;13420160100010CO;1;;5;15;M
21885;CONICET;1;372500.0;372500.0;372500.0;372500.0;24;13420160100016CO;1;;14;7;M
21886;CONICET;1;424980.0;424980.0;424980.0;424980.0;24;13420160100019CO;1;;6;13;F
21887;CONICET;1;250000.0;250000.0;250000.0;250000.0;24;23720160100002CO;1;;2;6;M
21888;CONICET;1;232000.0;232000.0;232000.0;232000.0;24;23720160100003CO;1;;3;5;M
21889;CONICET;1;250000.0;250000.0;250000.0;250000.0;24;23720160100004CO;1;;0;4;M
21890;CONICET;1;250000.0;250000.0;250000.0;250000.0;24;23720160100005CO;1;;3;3;F
21891;CONICET;1;250000.0;250000.0;250000.0;250000.0;24;23720160100007CO;1;;9;4;F
21892;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100001CO;1;;3;5;M
21893;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100005CO;1;;3;1;F
21894;CONICET;1;150000.0;133500.0;150000.0;133500.0;22;11220170100021CO;1;;2;1;F
21895;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100031CO;1;;3;1;F
21896;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100036CO;1;;3;0;M
21897;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100042CO;1;;0;1;F
21898;CONICET;1;144000.0;144000.0;144000.0;144000.0;22;11220170100059CO;1;;0;2;M
21899;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100065CO;1;;1;3;F
21900;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100081CO;1;;1;2;M
21901;CONICET;1;148500.0;148500.0;148500.0;148500.0;22;11220170100082CO;1;;1;1;F
21902;CONICET;1;50000.0;50000.0;50000.0;50000.0;22;11220170100100CO;1;;1;2;M
21903;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220170100123CO;1;;7;4;M
21904;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100130CO;1;;5;3;F
21905;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220170100143CO;1;;4;2;M
21918;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100009CO;1;;4;0;M
21919;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100012CO;1;;7;0;F
21920;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100013CO;1;;1;2;M
21923;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100044CO;1;;4;2;F
21924;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100045CO;1;;1;1;F
21926;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100062CO;1;;0;1;F
21927;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100083CO;1;;3;1;F
21928;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100091CO;1;;3;1;F
21929;CONICET;1;280775.0;280775.0;280775.0;280775.0;22;11220170100118CO;1;;4;3;M
21932;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100147CO;1;;6;1;F
21946;CONICET;1;425000.0;425000.0;425000.0;425000.0;24;13420160100005CO;1;;36;14;F
21947;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100003CO;1;;0;1;M
21948;CONICET;1;297700.0;297700.0;297700.0;297700.0;22;11220170100008CO;1;;0;2;M
21949;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100015CO;1;;1;1;M
21950;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100020CO;1;;1;4;F
21951;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100027CO;1;;2;1;M
21952;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220170100039CO;1;;5;4;M
21953;CONICET;1;149745.0;149745.0;149745.0;149745.0;22;11220170100046CO;1;;0;4;M
21954;CONICET;1;195000.0;195000.0;195000.0;195000.0;22;11220170100055CO;1;;3;6;M
21955;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100063CO;1;;2;2;F
21956;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100067CO;1;;1;3;M
21957;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100080CO;1;;4;2;F
21958;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100088CO;1;;6;1;F
21959;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100090CO;1;;1;2;M
21960;CONICET;1;720000.0;720000.0;720000.0;720000.0;22;11220170100098CO;1;;8;3;F
21961;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100105CO;1;;7;0;F
21962;CONICET;1;100000.0;100000.0;100000.0;100000.0;22;11220170100112CO;1;;2;0;F
21963;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100115CO;1;;1;2;M
21964;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100129CO;1;;2;2;F
21965;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100132CO;1;;1;4;M
21968;CONICET;1;425000.0;425000.0;425000.0;425000.0;24;13420160100013CO;1;;22;12;M
21969;CONICET;1;425000.0;425000.0;425000.0;425000.0;24;13420160100017CO;1;;7;10;M
21971;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100006CO;1;;1;6;M
21972;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100026CO;1;;0;3;F
21973;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100033CO;1;;4;1;M
21976;CONICET;1;295000.0;246000.0;295000.0;246000.0;22;11220170100051CO;1;;9;7;F
21977;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100056CO;1;;3;2;M
21978;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100085CO;1;;4;0;F
21979;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100109CO;1;;4;3;F
21981;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100122CO;1;;8;0;F
21982;CONICET;1;106000.0;106000.0;106000.0;106000.0;22;11220170100136CO;1;;4;1;F
21984;CONICET;1;249541.35;249541.35;249541.35;249541.35;24;23720160100001CO;1;;0;15;M
21985;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100019CO;1;;5;1;M
21986;CONICET;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100136CO;2;;28;15;M
21987;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100153CO;1;;3;1;M
21988;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100169CO;1;;9;2;F
21989;CONICET;1;447600.0;447600.0;447600.0;447600.0;22;11220170100185CO;1;;5;5;F
21990;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100189CO;1;;3;1;F
21991;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100192CO;1;;1;3;F
21992;CONICET;1;298640.0;298640.0;298640.0;298640.0;22;11220170100227CO;1;;2;2;F
21993;CONICET;1;277100.0;277100.0;277100.0;277100.0;22;11220170100229CO;1;;2;3;F
21995;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100245CO;1;;4;3;F
21996;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100268CO;1;;4;0;F
21997;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100283CO;1;;5;2;F
21998;CONICET;1;100000.0;100000.0;100000.0;100000.0;22;11220170100297CO;1;;8;3;M
21999;CONICET;1;297551.95;297551.95;297551.95;297551.95;22;11220170100345CO;1;;0;5;M
22000;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100373CO;1;;2;3;F
22001;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100387CO;1;;2;2;F
22002;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100392CO;1;;3;2;F
22003;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220170100415CO;1;;4;3;F
22004;CONICET;1;150000.0;131500.0;150000.0;131500.0;22;11220170100417CO;1;;3;0;F
22005;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100419CO;1;;1;2;M
22010;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100172CO;1;;5;2;F
22011;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100188CO;1;;2;1;F
22012;CONICET;1;296500.0;296500.0;296500.0;296500.0;22;11220170100198CO;1;;3;2;F
22014;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100204CO;1;;3;1;F
22015;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100206CO;1;;0;1;F
22016;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100218CO;1;;3;0;F
22017;CONICET;1;149898.0;149898.0;149898.0;149898.0;22;11220170100219CO;1;;2;1;M
22018;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220170100236CO;1;;6;2;M
22019;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100254CO;1;;1;0;M
22020;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100290CO;1;;0;1;M
22023;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100306CO;1;;2;0;M
22024;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100307CO;1;;2;1;F
22025;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100315CO;1;;4;3;F
22026;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100316CO;1;;7;0;M
22027;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100334CO;1;;3;1;F
22030;CONICET;1;149720.0;149720.0;149720.0;149720.0;22;11220170100352CO;1;;1;1;F
22031;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100368CO;1;;1;1;F
22032;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100377CO;1;;1;1;F
22033;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100378CO;1;;1;0;F
22035;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100399CO;1;;3;0;F
22036;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100404CO;1;;1;0;F
22037;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100426CO;1;;4;0;F
22038;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100429CO;1;;5;3;F
22039;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100432CO;1;;1;0;M
22040;CONICET;1;585000.0;585000.0;585000.0;585000.0;22;11220170100148CO;1;;1;6;M
22041;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100154CO;1;;0;2;M
22042;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100177CO;1;;3;3;M
22043;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100195CO;1;;5;5;M
22044;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100208CO;1;;3;2;F
22045;CONICET;1;855000.0;855000.0;855000.0;855000.0;22;11220170100220CO;1;;3;8;M
22046;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100241CO;1;;1;0;M
22047;CONICET;1;720000.0;720000.0;720000.0;720000.0;22;11220170100249CO;1;;6;8;M
22048;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100256CO;1;;1;1;F
22049;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100274CO;1;;1;0;F
22050;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100279CO;1;;1;3;F
22051;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100289CO;1;;2;1;F
22052;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100292CO;1;;1;1;M
22053;CONICET;1;174000.0;174000.0;174000.0;174000.0;22;11220170100305CO;1;;3;5;M
22054;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100317CO;1;;2;4;M
22055;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100329CO;1;;0;3;M
22056;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100331CO;1;;2;3;M
22057;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100349CO;1;;5;1;M
22058;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100353CO;1;;1;3;F
22059;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100357CO;1;;0;4;M
22060;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100358CO;1;;2;0;M
22061;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100411CO;1;;2;3;F
22063;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100423CO;1;;4;4;M
22064;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100149CO;1;;5;1;F
22065;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100166CO;1;;2;0;F
22066;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100200CO;1;;2;3;F
22067;CONICET;1;82500.0;82500.0;82500.0;82500.0;22;11220170100211CO;1;;6;4;F
22068;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100221CO;1;;7;2;F
22070;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100228CO;1;;7;3;F
22071;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100253CO;1;;8;4;F
22072;CONICET;1;297281.5;297281.5;297281.5;297281.5;22;11220170100259CO;1;;5;1;F
22073;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100263CO;1;;1;1;F
22074;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100280CO;1;;5;6;F
22075;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100287CO;1;;3;4;F
22076;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100288CO;1;;2;2;M
22077;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100322CO;1;;4;2;M
22078;CONICET;1;550383.0;550383.0;550383.0;550383.0;22;11220170100326CO;1;;8;0;M
22079;CONICET;1;580000.0;580000.0;580000.0;580000.0;22;11220170100342CO;1;;4;2;F
22080;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100348CO;1;;3;1;F
22082;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100355CO;1;;2;2;M
22083;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100365CO;1;;4;0;F
22084;CONICET;1;300000.0;300000.0;300000.0;300000.0;22;11220170100385CO;1;;1;3;M
22085;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100390CO;1;;2;0;M
22087;CONICET;1;719900.0;719900.0;719900.0;719900.0;22;11220170100405CO;1;;5;4;F
22088;CONICET;1;130000.0;130000.0;130000.0;130000.0;22;11220170100406CO;1;;3;1;M
22089;CONICET;1;450000.0;450000.0;450000.0;450000.0;22;11220170100437CO;1;;5;1;M
22090;CONICET;1;150000.0;150000.0;150000.0;150000.0;22;11220170100459CO;1;;0;1;M
