proyecto_id;proyecto_fuente;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
24272;ANPCYT;1;6234100.0;4524600.0;3067200.0;2250700.0;;ANR 4800 C1 0041/17;2;FONTAR;;;M
24275;ANPCYT;1;9261937.6;7066387.6;4617864.0;3492314.0;;ANR 4800 C1 0049/17;2;FONTAR;;;F
24276;ANPCYT;1;8637607.98;6537655.98;4659607.98;3600804.38;;ANR 4800 C1 0050/17;2;FONTAR;;;S/D
24277;ANPCYT;1;5099623.0;4660723.0;4079463.0;2330361.5;;ANR 4800 C1 0054/17;2;FONTAR;;;M
24279;ANPCYT;1;4751569.35;1173911.55;2375784.0;585164.0;;ANR 4800 C1 0064/17;2;FONTAR;;;M
24280;ANPCYT;1;3891586.0;2617168.0;3075880.0;2068695.0;;ANR 4800 C1 0065/17;2;FONTAR;;;M
24282;ANPCYT;1;575500.0;575500.0;269100.0;269100.0;;ANR 4800 C1 0069/17;2;FONTAR;;;F
24285;ANPCYT;1;3871515.91;3751315.91;1935469.47;1875469.47;;ANR 4800 C1 0081/17;2;FONTAR;;;M
24290;ANPCYT;1;6457873.0;5673073.0;4800000.0;4491600.0;;ANR 4800 C1 0090/17;2;FONTAR;;;M
24292;ANPCYT;1;5014085.2;3953591.2;3982933.8;3123283.8;;ANR 4800 C1 0096/17;2;FONTAR;;;M
24293;ANPCYT;1;6481899.88;6481899.88;3237341.0;3237341.0;;ANR 4800 C1 0100/17;2;FONTAR;;;M
24295;ANPCYT;1;1543180.0;1543180.0;771590.0;771590.0;;ANR 4800 C1 0106/17;2;FONTAR;;;M
24296;ANPCYT;1;3596697.0;2480015.0;2852443.0;1819328.0;;ANR 4800 C1 0108/17;2;FONTAR;;;M
24298;ANPCYT;1;3095000.0;3095000.0;2452700.0;2452700.0;;ANR 4800 C1 0111/17;2;FONTAR;;;M
24299;ANPCYT;1;2568140.37;2568140.37;2052870.0;2052870.0;;ANR 4800 C1 0112/17;2;FONTAR;;;M
24301;ANPCYT;1;6345485.0;6345485.0;4748285.0;4748285.0;;ANR 4800 C1 0114/17;2;FONTAR;;;S/D
24303;ANPCYT;1;2162000.0;1665000.0;1078000.0;830200.0;;ANR 4800 C1 0119/17;2;FONTAR;;;M
24306;ANPCYT;1;3480100.0;2812300.0;2175500.0;1806500.0;;ANR 4800 C1 0122/17;2;FONTAR;;;M
24307;ANPCYT;1;5593263.4;5332962.8;2796632.0;2666481.0;;ANR 4800 C1 0124/17;2;FONTAR;;;M
24308;ANPCYT;1;3433471.6;3433471.6;1716536.0;1716536.0;;ANR 4800 C1 0125/17;2;FONTAR;;;M
24311;ANPCYT;1;7695156.04;7695156.04;3785991.59;3785991.59;;ANR 4800 C1 0133/17;2;FONTAR;;;M
24312;ANPCYT;1;3038298.8;3038298.8;2111684.9;2111684.9;;ANR 4800 C1 0134/17;2;FONTAR;;;S/D
24314;ANPCYT;1;2758800.0;2758800.0;1320000.0;1320000.0;;ANR 4800 C1 0136/17;2;FONTAR;;;M
24315;ANPCYT;1;3329900.0;3240800.0;1661450.0;1620450.0;;ANR 4800 C1 0137/17;2;FONTAR;;;M
24317;ANPCYT;1;3036108.6;3036108.6;1326133.0;1326133.0;;ANR 4800 C1 0139/17;2;FONTAR;;;M
24318;ANPCYT;1;2258448.0;2136448.0;1610448.0;1523448.0;;ANR 4800 C1 0140/17;2;FONTAR;;;F
24319;ANPCYT;1;2266448.0;1827000.0;1765448.0;1423000.0;;ANR 4800 C1 0142/17;2;FONTAR;;;M
24321;ANPCYT;1;7600792.8;6900047.2;3700000.0;3360322.0;;ANR 4800 C1 0146/17;2;FONTAR;;;M
24322;ANPCYT;1;4315380.65;4289132.84;3055984.65;3029736.84;;ANR 4800 C1 0147/17;2;FONTAR;;;M
24324;ANPCYT;1;4746060.0;2711140.0;2882060.0;1759140.0;;ANR 4800 C1 0159/17;2;FONTAR;;;F
24325;ANPCYT;1;2360271.0;1751015.0;1881366.0;1392700.0;;ANR 4800 C1 0161/17;2;FONTAR;;;M
24328;ANPCYT;1;4651604.89;4651604.89;3631160.4;2323068.4;;ANR 4800 C1 0169/17;2;FONTAR;;;M
24329;ANPCYT;1;5971094.0;5971094.0;4742350.0;4742350.0;;ANR 4800 C1 0170/17;2;FONTAR;;;M
24330;ANPCYT;1;3338154.54;2725554.54;1686724.54;1686724.54;;ANR 4800 C1 0174/17;2;FONTAR;;;M
24332;ANPCYT;1;9721719.6;9721719.6;4790088.0;4790088.0;;ANR 4800 C1 0078/17;2;FONTAR;;;M
24335;ANPCYT;1;5942365.4;5942365.4;4726663.0;3521135.0;;ANR I+D 0010/17;2;FONTAR;;;M
24339;ANPCYT;1;6172181.25;6172181.25;4792803.0;4792803.0;;ANR I+D 0002/17;2;FONTAR;;;S/D
24342;ANPCYT;1;5632400.0;4669800.0;2762000.0;2262000.0;;ANR 4800 INT 0001;2;FONTAR;;;M
24345;ANPCYT;1;2377100.0;2377100.0;1882385.71;1882385.71;;ANR SOCIAL C1 005/17;2;FONTAR;;;M
24346;ANPCYT;1;5769465.0;5274390.0;4556985.0;4061910.0;;ANR SOCIAL C1 006/17;2;FONTAR;;;M
24347;ANPCYT;1;6314952.0;3917250.0;4721952.0;2540250.0;;ANR SOCIAL C1 012/17;2;FONTAR;;;M
24348;ANPCYT;1;3343000.0;3343000.0;2404500.0;2404500.0;;ANR SOCIAL C1 029/17;2;FONTAR;;;M
24350;ANPCYT;1;2761973.32;2761973.32;1578832.32;1578832.32;;ANR P+L 0007/17 C1;2;FONTAR;;;M
24351;ANPCYT;1;6972450.0;6972450.0;4800000.0;4800000.0;;ANR P+L 0015/17 C1;2;FONTAR;;;M
24352;ANPCYT;1;5534573.8;4518973.8;4427659.04;3432059.04;;ANR P+L 0018/17 C1;2;FONTAR;;;M
24353;ANPCYT;1;2558139.0;2558139.0;1835139.0;1790639.0;;ANR P+L 0022/17 C1;2;FONTAR;;;F
24354;ANPCYT;1;8401032.0;7348640.0;4800000.0;4195850.0;;ANR P+L 0026/17 C1;2;FONTAR;;;M
24355;ANPCYT;1;2700682.0;2700682.0;1882263.0;1882263.0;;ANR P+L 0029/17 C1;2;FONTAR;;;M
24390;ANPCYT;1;7676318.67;6903918.67;3837738.67;3437738.67;;ANR 4800 C1 0019/17;2;FONTAR;;;M
24435;ANPCYT;1;212829.5;212829.5;120000.0;120000.0;;ANR A-TECi 0044;2;FONTAR;;;M
24436;ANPCYT;1;346623.0;346623.0;168750.0;168750.0;;ANR A-TECi 0045;2;FONTAR;;;M
24448;ANPCYT;1;6021950.0;6021950.0;4793000.0;4793000.0;;ANR SOCIAL C2 007/17;2;FONTAR;;;S/D
24450;ANPCYT;1;9188678.7;6240350.5;4584006.0;3120116.6;;ANR 4800 C2 0012/17;2;FONTAR;;;M
24451;ANPCYT;1;2690404.0;2052204.0;2147404.0;1509204.0;;ANR 4800 C2 0013/17;2;FONTAR;;;M
24452;ANPCYT;1;4728776.8;4241576.8;2364026.8;2107026.8;;ANR 4800 C2 0015/17;2;FONTAR;;;S/D
24453;ANPCYT;1;4106378.3;4106378.3;2051778.3;2051778.3;;ANR 4800 C2 0025/17;2;FONTAR;;;M
24454;ANPCYT;1;3984762.5;3984762.5;1992000.0;1932000.0;;ANR 4800 C2 0026/17;2;FONTAR;;;M
24455;ANPCYT;1;5244625.0;5244625.0;4142150.0;4142150.0;;ANR 4800 C2 0029/17;2;FONTAR;;;M
24456;ANPCYT;1;1674039.2;1550439.2;821536.0;457936.0;;ANR 4800 C2 0030/17;2;FONTAR;;;M
24457;ANPCYT;1;4846657.18;4846657.18;3873250.0;3873250.0;;ANR 4800 C2 0036/17;2;FONTAR;;;M
24458;ANPCYT;1;5993664.0;5993664.0;4794664.0;4794664.0;;ANR 4800 C2 0037/17;2;FONTAR;;;S/D
24461;ANPCYT;1;5449022.18;5366988.14;2722967.04;2656483.52;;ANR 4800 C2 0053/17;2;FONTAR;;;M
24462;ANPCYT;1;4852809.76;3039401.76;3255251.76;2075251.76;;ANR 4800 C2 0054/17;2;FONTAR;;;M
24463;ANPCYT;1;8834720.0;8834720.0;4363520.0;4363520.0;;ANR 4800 C2 0063/17;2;FONTAR;;;M
24464;ANPCYT;1;4959234.8;4959234.8;2479250.0;2479250.0;;ANR 4800 C2 0066/17;2;FONTAR;;;M
24465;ANPCYT;1;6449940.0;6449940.0;4796124.0;4796124.0;;ANR 4800 C2 0068/17;2;FONTAR;;;M
24466;ANPCYT;1;5886628.2;5168252.2;4709302.56;3990926.56;;ANR 4800 C2 0069/17;2;FONTAR;;;M
24467;ANPCYT;1;5550340.0;5550340.0;4440040.0;4440040.0;;ANR 4800 C2 0072/17;2;FONTAR;;;M
24468;ANPCYT;1;3910948.0;3910948.0;3128278.0;3128278.0;;ANR 4800 C2 0074/17;2;FONTAR;;;M
24469;ANPCYT;1;3210373.72;3210373.72;1597204.11;1597204.11;;ANR 4800 C2 0076/17;2;FONTAR;;;M
24470;ANPCYT;1;9300835.0;9300835.0;4649890.0;4649890.0;;ANR 4800 C2 0077/17;2;FONTAR;;;M
24471;ANPCYT;1;7131560.0;7131560.0;4783760.0;4783760.0;;ANR 4800 C2 0078/17;2;FONTAR;;;M
24472;ANPCYT;1;8334566.8;4463087.2;4767897.8;2680824.8;;ANR 4800 C2 0083/17;2;FONTAR;;;M
24473;ANPCYT;1;1135861.0;1095861.0;794361.0;754361.0;;ANR 4800 C2 0085/17;2;FONTAR;;;M
24474;ANPCYT;1;9600000.0;9600000.0;4800000.0;4800000.0;;ANR 4800 C2 0092/17;2;FONTAR;;;M
24478;ANPCYT;1;4898100.6;3767608.6;3376555.6;2545340.6;;ANR 4800 C2 0113/17;2;FONTAR;;;M
24479;ANPCYT;1;9507842.32;9507842.32;4753915.16;4753915.16;;ANR 4800 C2 0116/17;2;FONTAR;;;M
24480;ANPCYT;1;1892148.0;1805308.0;946074.0;902654.0;;ANR 4800 C2 0133/17;2;FONTAR;;;M
24482;ANPCYT;1;2078757.73;1778285.73;1039378.73;889142.73;;ANR 4800 C2 0145/17;2;FONTAR;;;M
24483;ANPCYT;1;663748.6;663748.6;343764.0;343764.0;;ANR 4800 C2 0148/17;2;FONTAR;;;M
24484;ANPCYT;1;1263904.0;1263904.0;607904.0;607904.0;;ANR 4800 C2 0152/17;2;FONTAR;;;M
24485;ANPCYT;1;2931015.0;2931015.0;2163775.0;2163775.0;;ANR 4800 C2 0153/17;2;FONTAR;;;M
24486;ANPCYT;1;3364000.0;2062510.0;1579000.0;968200.0;;ANR 4800 C2 0160/17;2;FONTAR;;;F
24487;ANPCYT;1;3390200.0;2811600.0;1580800.0;1234800.0;;ANR 4800 C2 0163/17;2;FONTAR;;;S/D
24488;ANPCYT;1;3163991.74;3163991.74;1581986.29;1581986.29;;ANR 4800 C2 0167/17;2;FONTAR;;;F
24489;ANPCYT;1;6565032.72;6565032.72;3282516.31;3282516.31;;ANR 4800 C2 0169/17;2;FONTAR;;;M
24490;ANPCYT;1;3545600.0;2804640.0;1616000.0;1068000.0;;ANR 4800 C2 0170/17;2;FONTAR;;;M
24491;ANPCYT;1;2514700.0;2514700.0;1695888.0;1695888.0;;ANR 4800 C2 0172/17;2;FONTAR;;;M
24492;ANPCYT;1;3511857.9;3511857.9;1755767.75;1755767.75;;ANR 4800 C2 0175/17;2;FONTAR;;;F
24493;ANPCYT;1;2214202.0;2214202.0;1566200.0;1103700.0;;ANR 4800 C2 0178/17;2;FONTAR;;;M
24494;ANPCYT;1;9646306.8;9646306.8;4800000.0;4800000.0;;ANR 4800 C2 0193/17;2;FONTAR;;;M
24495;ANPCYT;1;6066664.8;6066664.8;4799564.8;4799564.8;;ANR 4800 C2 0203/17;2;FONTAR;;;M
24496;ANPCYT;1;4386600.0;4386600.0;2190500.0;2190500.0;;ANR 4800 C2 0209/17;2;FONTAR;;;M
24497;ANPCYT;1;4433600.0;4433600.0;2215200.0;2215200.0;;ANR 4800 C2 0211/17;2;FONTAR;;;M
24498;ANPCYT;1;3854895.0;3151105.0;2742070.0;2038280.0;;ANR 4800 C2 0216/17;2;FONTAR;;;S/D
24499;ANPCYT;1;3315777.0;3195777.0;2635177.0;2515177.0;;ANR 4800 C2 0217/17;2;FONTAR;;;M
24500;ANPCYT;1;7073550.0;6358349.0;4800000.0;4144349.0;;ANR 4800 C2 0219/17;2;FONTAR;;;S/D
24503;ANPCYT;1;7364647.55;6362714.3;3607082.0;3116457.0;;ANR 4800 C2 0235/17;2;FONTAR;;;M
24504;ANPCYT;1;9628333.24;9491533.24;4800000.0;4740000.0;;ANR 4800 C2 0251/17;2;FONTAR;;;M
24505;ANPCYT;1;8921780.0;6985228.0;4458020.0;2746428.0;;ANR 4800 C2 0255/17;2;FONTAR;;;M
24506;ANPCYT;1;6120090.0;6120090.0;4798040.0;4798040.0;;ANR 4800 C2 0260/17;2;FONTAR;;;M
24507;ANPCYT;1;7291640.0;7291640.0;3580000.0;3580000.0;;ANR 4800 C2 0265/17;2;FONTAR;;;M
24508;ANPCYT;1;6079080.0;6079080.0;4799880.0;4799880.0;;ANR 4800 C2 0277/17;2;FONTAR;;;M
24512;ANPCYT;1;2517480.0;2285480.0;1758230.0;1570230.0;;ANR P+L 0024/17 C2;2;FONTAR;;;S/D
24513;ANPCYT;1;258200.05;258200.05;203800.04;203800.04;;ANR P+L 0026/17 C2;2;FONTAR;;;F
24533;ANPCYT;1;5192230.0;4558590.0;3408000.0;2782000.0;;ANR 4800 INT 0007;2;FONTAR;;;M
24552;ANPCYT;1;266086.0;266086.0;157908.0;157908.0;;ANR A-TECi 0053;2;FONTAR;;;M
23967;ANPCYT;1;2307400.0;2047063.25;1790461.0;1588442.22;;PDP 025 A07;2;FONTAR;;;M
23969;ANPCYT;1;1703168.91;1703168.91;1228000.0;1228000.0;;PDP 025 A09;2;FONTAR;;;M
23971;ANPCYT;1;3206400.0;2356800.0;1792150.0;1316750.0;;PDP 025 A11;2;FONTAR;;;F
23875;ANPCYT;1;7056900.0;4084100.0;3499700.0;1909950.0;;ANR 3500 C1 0006/16;2;FONTAR;;;M
24542;ANPCYT;1;941784.94;941784.94;448193.5;448193.5;;ANR 3500 C1 0013/16;2;FONTAR;;;S/D
23929;ANPCYT;1;5299600.0;5299600.0;2649800.0;2649800.0;;ANR 3500 C2 0027/16;2;FONTAR;;;M
23934;ANPCYT;1;2338231.56;2338231.56;1157199.96;1157199.96;;ANR 3500 C2 0075/16;2;FONTAR;;;M
23946;ANPCYT;1;4335149.0;3763899.0;3454517.0;2973317.0;;ANR 3500 C2 0175/16;2;FONTAR;;;M
23965;ANPCYT;1;462000.0;231000.0;277200.0;138600.0;;PDP 025 A01;2;FONTAR;;;M
23966;ANPCYT;1;369600.0;231000.0;221760.0;138600.0;;PDP 025 A06;2;FONTAR;;;M
23958;ANPCYT;1;4419400.0;4419400.0;2200000.0;2200000.0;;ANR FONS C1 NA026/16;2;FONSOFT;;;M
23959;ANPCYT;1;4762518.35;4095038.35;2200000.0;2007082.0;;ANR FONS C1 NA053/16;2;FONSOFT;;;M
24125;ANPCYT;1;2051200.0;1730000.0;1015000.0;856000.0;;ANR FONS C2 CO002/16;2;FONSOFT;;;M
24128;ANPCYT;1;1737410.0;1666760.0;745410.0;698760.0;;ANR FONS C2 CO008/16;2;FONSOFT;;;M
24130;ANPCYT;1;3209718.0;2442918.0;1599718.0;1219918.0;;ANR FONS C2 NA002/16;2;FONSOFT;;;F
24136;ANPCYT;1;1879600.0;1879600.0;935000.0;935000.0;;ANR FONS C2 NA016/16;2;FONSOFT;;;M
24140;ANPCYT;1;3889132.0;3139132.0;1928000.0;1178000.0;;ANR FONS C2 NA020/16;2;FONSOFT;;;M
24144;ANPCYT;1;3376200.0;3376200.0;1683000.0;1683000.0;;ANR FONS C2 NA031/16;2;FONSOFT;;;M
24151;ANPCYT;1;2018512.5;2018512.5;1007900.0;1007900.0;;ANR FONS C2 NA044/16;2;FONSOFT;;;S/D
24154;ANPCYT;1;1347580.37;1347580.37;666178.38;666178.38;;ANR FONS C2 SF001/16;2;FONSOFT;;;M
24331;ANPCYT;1;4410725.0;3636700.0;2184125.0;1710100.0;;ANR FONS C2 NA021/16;2;FONSOFT;;;M
24398;ANPCYT;1;2224440.4;2161440.4;1249800.4;1249800.4;;ANR FONS C1 NA004/17;2;FONSOFT;;;M
24404;ANPCYT;1;3041969.12;2559327.61;1825180.5;1507035.0;;ANR FONS C1 NA031/17;2;FONSOFT;;;M
24405;ANPCYT;1;5008720.0;5008720.0;3000000.0;3000000.0;;ANR FONS C1 NA037/17;2;FONSOFT;;;M
24409;ANPCYT;1;5001840.0;5001840.0;2999000.0;2999000.0;;ANR FONS C1 NA069/17;2;FONSOFT;;;M
24416;ANPCYT;1;1777598.0;1777598.0;866998.0;866998.0;;ANR FONS C1 ME004/17;2;FONSOFT;;;M
24432;ANPCYT;1;8082984.0;8082984.0;6465960.0;6465960.0;;LEY 2017/068;2;FONTAR;;;M
24525;ANPCYT;1;10008839.99;10008839.99;8000000.0;8000000.0;;LEY 2017/105;2;FONTAR;;;M
24526;ANPCYT;1;3399663.0;3399663.0;2715048.0;2715048.0;;LEY 2017/108;2;FONTAR;;;S/D
24547;ANPCYT;1;3128662.98;3128662.98;2497596.0;2497596.0;;LEY 2017/126;2;FONTAR;;;M
23968;ANPCYT;1;1797271.33;343511.33;1437816.99;274808.99;;PDP 025 A08;2;FONTAR;;;M
23970;ANPCYT;1;1232000.0;1232000.0;924000.0;924000.0;;PDP 025 A10;2;FONTAR;;;M
